name	type	model	replicate	fraction	pcc_train_Dev	pcc_train_Hk	pcc_val_Dev	pcc_val_Hk	pcc_test_Dev	pcc_test_Hk
motif_deepstarr_rep1_frac1.0	homologs	motif_deepstarr	1	1	0.53367006778717	0.675744116306305	0.63171774148941	0.730246007442474	0.641563868405412	0.75620651385414
motif_deepstarr_rep1_frac1.0	homologs_finetune	motif_deepstarr	1	1	0.660741686820984	0.749106884002685	0.64900541305542	0.745814323425293	0.654754255627734	0.762647453024565
motif_deepstarr_rep2_frac1.0	none	motif_deepstarr	2	1	0.770241916179657	0.816551625728607	0.58397763967514	0.689230263233185	0.604522728973625	0.723496837270659
motif_deepstarr_rep2_frac1.0	finetune	motif_deepstarr	2	1	0.740850865840912	0.796769261360168	0.597384989261627	0.698700428009033	0.611339198519718	0.724164882355603
motif_deepstarr_rep2_frac1.0	homologs	motif_deepstarr	2	1	0.526326715946198	0.6713986992836	0.626122057437897	0.737044095993042	0.636148800409362	0.75496373497841
motif_deepstarr_rep2_frac1.0	homologs_finetune	motif_deepstarr	2	1	0.653289616107941	0.748066186904907	0.645741939544678	0.744868993759155	0.652752988051426	0.761897090384839
motif_deepstarr_rep3_frac1.0	none	motif_deepstarr	3	1	0.773767292499542	0.818106472492218	0.579372823238373	0.687450528144836	0.607947461826385	0.723871445637179
motif_deepstarr_rep3_frac1.0	finetune	motif_deepstarr	3	1	0.750158429145813	0.801932394504547	0.598249435424805	0.701512098312378	0.612709767802649	0.722134950468836
motif_deepstarr_rep3_frac1.0	homologs	motif_deepstarr	3	1	0.533657848834991	0.674875497817993	0.640994310379028	0.734517633914948	0.639606520164657	0.752224519690506
motif_deepstarr_rep3_frac1.0	homologs_finetune	motif_deepstarr	3	1	0.665473759174347	0.74974137544632	0.650978922843933	0.741731822490692	0.657475362472958	0.762938466944893
explainn_rep1_frac1.0	none	explainn	1	1	0.632062494754791	0.711466610431671	0.591762602329254	0.689064085483551	0.595726607643658	0.703354476240436
explainn_rep1_frac1.0	finetune	explainn	1	1	0.62534898519516	0.707338690757751	0.595182716846466	0.690194606781006	0.601003368213047	0.706341399039265
explainn_rep1_frac1.0	homologs	explainn	1	1	0.477661460638046	0.609308958053589	0.595855116844177	0.690033793449402	0.599827702102142	0.706000543574284
explainn_rep1_frac1.0	homologs_finetune	explainn	1	1	0.598613798618317	0.688563406467438	0.60868752002716	0.699446618556976	0.613412384426203	0.716108279009856
explainn_rep2_frac1.0	none	explainn	2	1	0.63826447725296	0.714607954025269	0.583900034427643	0.688028693199158	0.598856559131548	0.705140992126059
explainn_rep2_frac1.0	finetune	explainn	2	1	0.63691657781601	0.714158117771149	0.591803133487701	0.690080583095551	0.59845372184093	0.707620998103499
explainn_rep2_frac1.0	homologs	explainn	2	1	0.478630572557449	0.611069917678833	0.59828108549118	0.69227010011673	0.595654585054845	0.708956869805068
explainn_rep2_frac1.0	homologs_finetune	explainn	2	1	0.596466243267059	0.68784373998642	0.604496717453003	0.701473474502564	0.610734088615304	0.716901492039129
explainn_rep3_frac1.0	none	explainn	3	1	0.63965517282486	0.713267385959625	0.587721407413483	0.687952935695648	0.598370670792536	0.698429896468423
explainn_rep3_frac1.0	finetune	explainn	3	1	0.637525916099548	0.712650418281555	0.593755424022675	0.688021779060364	0.600470358560978	0.705003466531865
explainn_rep3_frac1.0	homologs	explainn	3	1	0.482373476028442	0.613895416259766	0.591365873813629	0.692072808742523	0.603933604115459	0.709736007230398
explainn_rep3_frac1.0	homologs_finetune	explainn	3	1	0.603672087192535	0.693432688713074	0.609689235687256	0.701917171478272	0.616923274012436	0.717386214967937
